#{"t_start": 1761863674.2271237, "env_id": "None"}
r,l,t,winner,reason
1.0,7,149.375001,2,capture
1.0,11,149.392533,2,capture
1.0,11,149.410049,2,capture
1.0,7,149.421161,2,capture
1.0,7,149.432402,2,capture
1.0,12,149.451723,2,capture
1.0,12,149.470982,2,capture
1.0,6,149.480566,2,capture
1.0,11,149.498136,2,capture
1.0,7,149.509329,2,capture
1.0,8,149.522101,2,capture
1.0,6,149.531643,2,capture
1.0,6,149.541263,2,capture
1.0,6,149.551004,2,capture
1.0,6,149.560601,2,capture
1.0,8,149.573455,2,capture
1.0,7,149.584617,2,capture
1.0,7,149.595851,2,capture
1.0,7,149.607018,2,capture
1.0,12,149.626096,2,capture
1.0,7,149.637254,2,capture
1.0,10,149.65329,2,capture
1.0,9,149.667631,2,capture
1.0,13,149.688289,2,capture
1.0,6,149.697825,2,capture
1.0,11,149.715363,2,capture
1.0,12,149.734538,2,capture
1.0,10,149.750427,2,capture
1.0,6,149.760035,2,capture
1.0,7,149.771182,2,capture
1.0,5,149.779164,2,capture
1.0,8,149.791912,2,capture
1.0,8,149.804658,2,capture
1.0,7,149.815889,2,capture
1.0,8,149.828613,2,capture
1.0,6,149.83821,2,capture
1.0,11,149.855737,2,capture
1.0,6,149.865309,2,capture
1.0,7,149.876466,2,capture
1.0,7,149.887581,2,capture
1.0,18,149.916246,2,capture
1.0,15,149.940171,2,capture
1.0,6,149.949745,2,capture
1.0,11,149.967241,2,capture
1.0,11,151.132163,2,capture
1.0,14,151.154502,2,capture
1.0,9,151.168948,2,capture
1.0,11,151.186587,2,capture
1.0,9,151.201053,2,capture
1.0,7,151.212322,2,capture
1.0,7,151.223521,2,capture
1.0,6,151.23321,2,capture
1.0,8,151.246267,2,capture
1.0,14,151.26874,2,capture
1.0,6,151.278358,2,capture
1.0,7,151.289607,2,capture
1.0,9,151.304047,2,capture
1.0,12,151.323138,2,capture
1.0,9,151.337533,2,capture
1.0,8,151.350317,2,capture
1.0,9,151.364742,2,capture
1.0,12,151.383821,2,capture
1.0,10,151.399835,2,capture
1.0,7,151.411033,2,capture
1.0,6,151.420661,2,capture
1.0,8,151.433643,2,capture
1.0,8,151.44643,2,capture
1.0,7,151.457691,2,capture
1.0,11,151.475269,2,capture
1.0,7,151.486485,2,capture
1.0,6,151.496093,2,capture
1.0,6,151.505695,2,capture
1.0,7,151.516875,2,capture
1.0,8,151.529692,2,capture
1.0,8,151.54248,2,capture
1.0,5,151.550588,2,capture
1.0,9,151.564931,2,capture
1.0,6,151.574516,2,capture
1.0,11,151.592025,2,capture
1.0,11,151.609667,2,capture
1.0,9,151.624305,2,capture
1.0,6,151.633881,2,capture
1.0,12,151.653072,2,capture
1.0,13,151.673795,2,capture
1.0,15,151.69788,2,capture
1.0,10,151.713787,2,capture
1.0,6,151.723431,2,capture
1.0,7,151.734603,2,capture
1.0,11,151.752141,2,capture
1.0,6,151.761771,2,capture
1.0,12,151.780908,2,capture
1.0,17,151.808113,2,capture
1.0,10,151.824047,2,capture
1.0,8,151.836974,2,capture
1.0,10,151.852935,2,capture
1.0,8,151.865649,2,capture
1.0,6,151.875205,2,capture
1.0,7,151.886342,2,capture
1.0,9,151.900677,2,capture
1.0,6,151.910266,2,capture
1.0,15,151.934248,2,capture
1.0,8,151.947001,2,capture
1.0,9,151.961397,2,capture
1.0,11,151.978919,2,capture
1.0,8,151.991727,2,capture
1.0,6,152.001289,2,capture
1.0,11,152.018776,2,capture
1.0,7,152.029908,2,capture
1.0,6,152.039482,2,capture
1.0,10,152.055479,2,capture
1.0,9,152.069826,2,capture
1.0,13,152.090522,2,capture
1.0,10,152.106462,2,capture
1.0,8,152.119216,2,capture
1.0,10,152.135112,2,capture
1.0,7,152.146311,2,capture
1.0,12,152.165481,2,capture
1.0,10,152.181438,2,capture
1.0,10,152.197443,2,capture
1.0,10,152.213403,2,capture
1.0,8,152.226586,2,capture
1.0,7,152.237841,2,capture
1.0,8,152.250602,2,capture
1.0,7,152.261857,2,capture
1.0,9,152.276219,2,capture
1.0,8,152.288963,2,capture
1.0,6,152.29853,2,capture
1.0,7,152.309712,2,capture
1.0,9,152.32401,2,capture
1.0,10,152.339948,2,capture
1.0,7,152.35111,2,capture
1.0,8,152.363866,2,capture
1.0,9,152.378189,2,capture
1.0,10,152.394139,2,capture
1.0,13,152.414962,2,capture
1.0,8,152.427685,2,capture
1.0,9,152.442097,2,capture
1.0,9,152.456475,2,capture
1.0,10,152.472331,2,capture
1.0,9,152.486625,2,capture
1.0,8,152.499404,2,capture
1.0,11,152.516893,2,capture
1.0,5,152.524904,2,capture
1.0,21,152.558695,2,capture
1.0,9,152.573135,2,capture
1.0,8,152.585904,2,capture
1.0,7,152.597193,2,capture
1.0,8,152.609951,2,capture
1.0,8,152.622731,2,capture
1.0,9,152.637084,2,capture
1.0,21,152.671203,2,capture
1.0,9,152.68557,2,capture
1.0,9,152.69988,2,capture
1.0,7,152.71102,2,capture
1.0,7,152.722196,2,capture
1.0,9,152.73659,2,capture
1.0,13,152.757307,2,capture
1.0,6,152.766896,2,capture
1.0,6,152.776496,2,capture
1.0,8,152.789315,2,capture
1.0,7,152.800527,2,capture
1.0,12,152.81965,2,capture
1.0,10,152.835622,2,capture
1.0,13,152.856379,2,capture
1.0,7,152.867728,2,capture
1.0,7,152.878988,2,capture
1.0,6,152.888661,2,capture
1.0,7,152.899848,2,capture
1.0,7,152.911083,2,capture
1.0,8,152.923806,2,capture
1.0,11,152.941358,2,capture
1.0,10,152.957401,2,capture
1.0,8,152.970191,2,capture
1.0,6,152.979757,2,capture
1.0,11,152.997359,2,capture
1.0,9,153.011743,2,capture
1.0,11,153.029307,2,capture
1.0,5,153.037302,2,capture
1.0,9,153.051656,2,capture
1.0,7,153.062823,2,capture
1.0,10,153.078783,2,capture
1.0,6,153.088333,2,capture
1.0,7,153.099506,2,capture
1.0,8,153.112225,2,capture
1.0,8,153.124984,2,capture
1.0,11,153.142442,2,capture
1.0,9,153.156928,2,capture
1.0,7,153.168128,2,capture
1.0,7,153.179311,2,capture
1.0,11,153.196848,2,capture
1.0,7,153.208076,2,capture
1.0,8,153.220848,2,capture
1.0,9,153.235155,2,capture
1.0,9,153.249591,2,capture
1.0,9,153.26403,2,capture
1.0,5,153.272038,2,capture
1.0,7,153.283187,2,capture
1.0,13,153.303886,2,capture
1.0,11,153.32143,2,capture
1.0,5,153.329406,2,capture
1.0,6,153.339015,2,capture
1.0,13,153.359712,2,capture
1.0,6,153.369327,2,capture
1.0,19,153.399769,2,capture
1.0,7,153.411174,2,capture
1.0,6,153.420789,2,capture
1.0,10,153.436707,2,capture
1.0,8,153.449403,2,capture
1.0,11,153.466962,2,capture
1.0,11,153.484473,2,capture
1.0,8,153.497316,2,capture
1.0,6,153.506893,2,capture
1.0,7,153.518047,2,capture
1.0,8,153.530821,2,capture
1.0,11,153.548369,2,capture
1.0,6,153.558018,2,capture
1.0,6,153.567667,2,capture
1.0,7,153.578836,2,capture
1.0,9,153.593226,2,capture
1.0,7,153.604513,2,capture
1.0,6,153.614146,2,capture
1.0,6,153.623736,2,capture
1.0,10,153.639616,2,capture
1.0,8,153.652421,2,capture
1.0,10,153.668503,2,capture
1.0,8,153.681312,2,capture
1.0,7,153.692543,2,capture
1.0,13,153.713268,2,capture
1.0,8,153.726068,2,capture
1.0,11,153.743668,2,capture
1.0,6,153.75328,2,capture
1.0,7,153.764469,2,capture
1.0,11,153.78201,2,capture
1.0,8,153.794744,2,capture
1.0,7,153.805896,2,capture
1.0,7,153.817066,2,capture
1.0,11,153.834656,2,capture
1.0,10,153.85061,2,capture
1.0,8,153.863356,2,capture
1.0,7,153.874556,2,capture
1.0,7,153.885735,2,capture
1.0,11,153.90327,2,capture
1.0,8,153.915997,2,capture
1.0,8,153.928711,2,capture
1.0,19,153.959102,2,capture
1.0,7,153.970275,2,capture
1.0,7,153.981503,2,capture
1.0,8,153.994255,2,capture
1.0,8,154.007105,2,capture
1.0,13,154.027833,2,capture
1.0,7,154.038996,2,capture
1.0,10,154.055018,2,capture
1.0,6,154.064627,2,capture
1.0,10,154.080637,2,capture
1.0,9,154.094949,2,capture
1.0,10,154.110888,2,capture
1.0,7,154.122024,2,capture
1.0,8,154.134742,2,capture
1.0,7,154.145906,2,capture
1.0,9,154.160248,2,capture
1.0,8,154.173097,2,capture
1.0,6,154.182679,2,capture
1.0,10,154.198598,2,capture
1.0,10,154.21459,2,capture
1.0,8,154.227382,2,capture
1.0,9,154.241704,2,capture
1.0,16,154.267315,2,capture
1.0,7,154.278485,2,capture
1.0,6,154.288055,2,capture
1.0,10,154.303999,2,capture
1.0,6,154.313607,2,capture
1.0,7,154.32477,2,capture
1.0,8,154.337566,2,capture
1.0,8,154.350314,2,capture
1.0,6,154.359921,2,capture
1.0,11,154.377513,2,capture
1.0,9,154.3919,2,capture
1.0,9,155.552161,2,capture
1.0,7,155.563466,2,capture
1.0,5,155.571557,2,capture
1.0,10,155.587617,2,capture
1.0,10,155.603611,2,capture
1.0,7,155.614862,2,capture
1.0,8,155.6277,2,capture
1.0,12,155.64689,2,capture
1.0,12,155.666739,2,capture
1.0,5,155.674839,2,capture
1.0,7,155.686182,2,capture
1.0,8,155.699144,2,capture
1.0,11,155.717198,2,capture
1.0,7,155.728995,2,capture
1.0,9,155.743435,2,capture
1.0,8,155.756355,2,capture
1.0,10,155.772384,2,capture
1.0,8,155.785249,2,capture
1.0,9,155.799784,2,capture
1.0,9,155.814208,2,capture
1.0,10,155.830316,2,capture
1.0,9,155.844791,2,capture
1.0,11,155.862422,2,capture
1.0,8,155.875214,2,capture
1.0,6,155.88485,2,capture
1.0,5,155.892882,2,capture
1.0,7,155.904128,2,capture
1.0,8,155.916915,2,capture
1.0,7,155.928119,2,capture
1.0,7,155.939309,2,capture
1.0,8,155.952091,2,capture
1.0,7,155.963276,2,capture
1.0,9,155.977675,2,capture
1.0,7,155.988839,2,capture
1.0,7,156.000047,2,capture
1.0,12,156.019107,2,capture
1.0,7,156.030278,2,capture
1.0,8,156.043052,2,capture
1.0,9,156.057417,2,capture
1.0,9,156.071803,2,capture
1.0,12,156.091028,2,capture
1.0,12,156.110754,2,capture
1.0,19,156.141173,2,capture
1.0,9,156.155503,2,capture
1.0,7,156.166703,2,capture
1.0,8,156.179436,2,capture
1.0,9,156.193907,2,capture
1.0,7,156.205114,2,capture
1.0,5,156.213089,2,capture
1.0,7,156.224255,2,capture
1.0,7,156.235397,2,capture
1.0,10,156.251326,2,capture
1.0,5,156.259345,2,capture
1.0,8,156.272265,2,capture
1.0,8,156.285035,2,capture
1.0,8,156.297787,2,capture
1.0,6,156.307418,2,capture
1.0,9,156.321766,2,capture
1.0,8,156.334509,2,capture
1.0,10,156.350466,2,capture
1.0,11,156.368134,2,capture
1.0,6,156.377746,2,capture
1.0,9,156.392073,2,capture
1.0,10,156.407936,2,capture
1.0,8,156.420934,2,capture
1.0,8,156.433673,2,capture
1.0,8,156.446387,2,capture
1.0,10,156.462362,2,capture
1.0,7,156.473523,2,capture
1.0,18,156.502299,2,capture
1.0,8,156.51499,2,capture
1.0,8,156.527713,2,capture
1.0,9,156.542004,2,capture
1.0,9,156.55631,2,capture
1.0,8,156.569164,2,capture
1.0,8,156.581915,2,capture
1.0,6,156.591532,2,capture
1.0,9,156.606074,2,capture
1.0,5,156.614083,2,capture
1.0,9,156.628463,2,capture
1.0,9,156.642779,2,capture
1.0,7,156.65393,2,capture
1.0,6,156.663562,2,capture
1.0,11,156.68105,2,capture
1.0,8,156.693786,2,capture
1.0,7,156.704939,2,capture
1.0,9,156.71933,2,capture
1.0,10,156.735281,2,capture
1.0,12,156.754709,2,capture
1.0,6,156.76435,2,capture
1.0,7,156.775611,2,capture
1.0,8,156.788554,2,capture
1.0,6,156.798307,2,capture
1.0,5,156.806324,2,capture
1.0,9,156.820882,2,capture
1.0,13,156.842108,2,capture
1.0,15,156.866487,2,capture
1.0,7,156.877878,2,capture
1.0,7,156.889235,2,capture
1.0,7,156.900558,2,capture
1.0,9,156.914921,2,capture
1.0,8,156.927695,2,capture
1.0,8,156.940449,2,capture
1.0,10,156.956407,2,capture
1.0,8,156.969185,2,capture
1.0,10,156.985102,2,capture
1.0,7,156.996297,2,capture
1.0,8,157.009048,2,capture
1.0,7,157.020233,2,capture
1.0,9,157.034612,2,capture
1.0,7,157.045804,2,capture
1.0,14,157.068206,2,capture
1.0,7,157.079405,2,capture
1.0,6,157.089016,2,capture
1.0,11,157.106591,2,capture
1.0,7,157.1178,2,capture
1.0,7,157.129025,2,capture
1.0,8,157.141803,2,capture
1.0,8,157.154579,2,capture
1.0,11,157.17214,2,capture
1.0,7,157.183359,2,capture
1.0,11,157.200797,2,capture
1.0,8,157.213568,2,capture
1.0,7,157.224752,2,capture
1.0,13,157.245552,2,capture
1.0,8,157.258306,2,capture
1.0,6,157.267898,2,capture
1.0,5,157.27592,2,capture
1.0,6,157.2855,2,capture
1.0,6,157.295125,2,capture
1.0,6,157.304727,2,capture
1.0,9,157.319079,2,capture
1.0,7,157.330245,2,capture
1.0,7,157.341435,2,capture
1.0,10,157.357374,2,capture
1.0,8,157.370262,2,capture
1.0,10,157.386178,2,capture
1.0,14,157.408545,2,capture
1.0,7,157.419752,2,capture
1.0,13,157.440517,2,capture
1.0,9,157.455205,2,capture
1.0,6,157.464826,2,capture
1.0,7,157.475977,2,capture
1.0,7,157.487152,2,capture
1.0,13,157.507946,2,capture
1.0,8,157.520701,2,capture
1.0,6,157.530326,2,capture
1.0,7,157.541536,2,capture
1.0,7,157.552727,2,capture
1.0,6,157.562523,2,capture
1.0,16,157.588044,2,capture
1.0,7,157.599227,2,capture
1.0,9,157.613625,2,capture
1.0,9,157.628029,2,capture
1.0,11,157.645674,2,capture
1.0,6,157.65528,2,capture
1.0,6,157.664912,2,capture
1.0,10,157.68091,2,capture
1.0,14,157.703112,2,capture
1.0,8,157.715886,2,capture
1.0,7,157.727051,2,capture
1.0,9,157.741397,2,capture
1.0,9,157.755738,2,capture
1.0,9,157.7704,2,capture
1.0,7,157.781619,2,capture
1.0,6,157.791229,2,capture
1.0,5,157.799234,2,capture
1.0,7,157.810447,2,capture
1.0,11,157.828078,2,capture
1.0,10,157.844002,2,capture
1.0,10,157.860034,2,capture
1.0,9,157.874366,2,capture
1.0,5,157.882371,2,capture
1.0,12,157.901429,2,capture
1.0,14,157.923813,2,capture
1.0,6,157.933442,2,capture
1.0,6,157.943041,2,capture
1.0,7,157.954204,2,capture
1.0,9,157.968562,2,capture
1.0,7,157.979839,2,capture
1.0,18,158.0086,2,capture
1.0,6,158.01819,2,capture
1.0,8,158.030938,2,capture
1.0,8,158.043704,2,capture
1.0,7,158.054909,2,capture
1.0,8,158.067661,2,capture
1.0,8,158.080575,2,capture
1.0,6,158.090206,2,capture
1.0,8,158.103111,2,capture
1.0,8,158.115887,2,capture
1.0,12,158.135008,2,capture
1.0,6,158.144601,2,capture
1.0,6,158.154187,2,capture
1.0,7,158.16536,2,capture
1.0,9,158.179657,2,capture
1.0,6,158.18923,2,capture
1.0,6,158.198926,2,capture
1.0,13,158.219657,2,capture
1.0,7,158.230849,2,capture
1.0,11,158.248337,2,capture
1.0,11,158.265962,2,capture
1.0,8,158.278757,2,capture
1.0,10,158.294684,2,capture
1.0,6,158.304292,2,capture
1.0,7,158.315455,2,capture
1.0,6,158.325065,2,capture
1.0,8,158.337814,2,capture
1.0,9,158.352139,2,capture
1.0,9,158.366555,2,capture
1.0,8,158.379514,2,capture
1.0,9,158.393802,2,capture
1.0,9,158.408313,2,capture
1.0,9,158.422639,2,capture
1.0,5,158.430692,2,capture
1.0,8,158.443493,2,capture
1.0,8,158.456281,2,capture
1.0,14,158.478707,2,capture
1.0,6,158.488276,2,capture
1.0,10,158.504309,2,capture
1.0,6,158.513953,2,capture
1.0,9,158.528269,2,capture
1.0,10,158.544267,2,capture
1.0,7,158.555414,2,capture
1.0,7,158.566708,2,capture
1.0,7,158.577947,2,capture
1.0,6,158.587539,2,capture
1.0,11,158.605051,2,capture
1.0,11,158.622637,2,capture
1.0,7,158.633887,2,capture
1.0,9,158.648186,2,capture
1.0,10,158.664094,2,capture
1.0,7,158.675287,2,capture
1.0,8,158.688004,2,capture
1.0,8,158.700785,2,capture
1.0,9,158.715136,2,capture
1.0,14,158.737431,2,capture
1.0,7,158.748606,2,capture
1.0,6,158.758221,2,capture
1.0,6,158.767841,2,capture
1.0,10,158.783731,2,capture
1.0,7,158.794945,2,capture
1.0,10,158.810921,2,capture
1.0,9,159.973796,2,capture
1.0,7,159.98504,2,capture
1.0,7,159.996252,2,capture
1.0,9,160.010587,2,capture
1.0,6,160.020203,2,capture
1.0,11,160.037728,2,capture
1.0,8,160.050462,2,capture
1.0,6,160.060116,2,capture
1.0,10,160.076139,2,capture
1.0,9,160.091681,2,capture
1.0,6,160.10135,2,capture
1.0,9,160.115747,2,capture
1.0,5,160.123806,2,capture
1.0,15,160.14775,2,capture
1.0,9,160.162231,2,capture
1.0,6,160.171824,2,capture
1.0,6,160.181395,2,capture
1.0,5,160.189414,2,capture
1.0,7,160.200586,2,capture
1.0,6,160.210244,2,capture
1.0,6,160.219807,2,capture
1.0,11,160.237311,2,capture
1.0,9,160.251705,2,capture
1.0,7,160.262966,2,capture
1.0,13,160.283684,2,capture
1.0,5,160.291677,2,capture
1.0,13,160.31227,2,capture
1.0,6,160.321883,2,capture
1.0,8,160.334669,2,capture
1.0,12,160.353826,2,capture
1.0,9,160.368166,2,capture
1.0,9,160.382593,2,capture
1.0,10,160.398603,2,capture
1.0,6,160.408245,2,capture
1.0,11,160.425702,2,capture
1.0,7,160.436917,2,capture
1.0,8,160.449761,2,capture
1.0,10,160.465763,2,capture
1.0,10,160.481656,2,capture
1.0,10,160.497577,2,capture
1.0,7,160.508809,2,capture
1.0,7,160.52002,2,capture
1.0,5,160.528023,2,capture
1.0,6,160.537609,2,capture
1.0,15,160.561512,2,capture
1.0,13,160.582361,2,capture
1.0,9,160.596709,2,capture
1.0,9,160.611064,2,capture
1.0,9,160.625447,2,capture
1.0,14,160.647739,2,capture
1.0,10,160.663658,2,capture
1.0,8,160.676457,2,capture
1.0,8,160.689202,2,capture
1.0,10,160.705157,2,capture
1.0,6,160.714762,2,capture
1.0,12,160.733836,2,capture
1.0,9,160.74818,2,capture
1.0,8,160.760964,2,capture
1.0,7,160.772234,2,capture
1.0,7,160.783443,2,capture
1.0,6,160.793041,2,capture
1.0,8,160.805796,2,capture
1.0,8,160.818501,2,capture
1.0,6,160.828098,2,capture
1.0,8,160.841085,2,capture
1.0,9,160.855478,2,capture
1.0,8,160.868327,2,capture
1.0,10,160.884341,2,capture
1.0,8,160.89715,2,capture
1.0,7,160.908338,2,capture
1.0,11,160.925882,2,capture
1.0,6,160.935419,2,capture
1.0,6,160.945002,2,capture
1.0,8,160.957751,2,capture
1.0,8,160.970618,2,capture
1.0,7,160.981858,2,capture
1.0,8,160.994663,2,capture
1.0,5,161.002671,2,capture
1.0,8,161.0155,2,capture
1.0,6,161.025088,2,capture
1.0,6,161.034681,2,capture
1.0,7,161.045835,2,capture
1.0,7,161.057075,2,capture
1.0,6,161.066706,2,capture
1.0,6,161.076293,2,capture
1.0,6,161.085856,2,capture
1.0,8,161.098541,2,capture
1.0,8,161.111296,2,capture
1.0,6,161.120915,2,capture
1.0,7,161.132083,2,capture
1.0,9,161.14642,2,capture
1.0,7,161.157599,2,capture
1.0,10,161.173516,2,capture
1.0,8,161.186205,2,capture
1.0,6,161.195762,2,capture
1.0,8,161.208592,2,capture
1.0,10,161.224418,2,capture
1.0,8,161.237155,2,capture
1.0,11,161.254658,2,capture
1.0,7,161.265829,2,capture
1.0,6,161.275435,2,capture
1.0,14,161.297796,2,capture
1.0,9,161.312137,2,capture
1.0,8,161.324874,2,capture
1.0,9,161.339207,2,capture
1.0,9,161.353583,2,capture
1.0,7,161.364768,2,capture
1.0,5,161.372766,2,capture
1.0,6,161.382322,2,capture
1.0,7,161.393522,2,capture
1.0,7,161.404661,2,capture
1.0,10,161.420808,2,capture
1.0,10,161.436755,2,capture
1.0,9,161.45111,2,capture
1.0,9,161.465526,2,capture
1.0,11,161.483185,2,capture
1.0,5,161.491178,2,capture
1.0,11,161.508741,2,capture
1.0,8,161.521494,2,capture
1.0,6,161.531073,2,capture
1.0,11,161.548634,2,capture
1.0,6,161.558203,2,capture
1.0,15,161.58225,2,capture
1.0,7,161.593413,2,capture
1.0,8,161.606235,2,capture
1.0,10,161.622186,2,capture
1.0,6,161.631715,2,capture
1.0,7,161.642845,2,capture
1.0,10,161.658679,2,capture
1.0,6,161.66826,2,capture
1.0,6,161.677817,2,capture
1.0,9,161.692132,2,capture
1.0,8,161.704884,2,capture
1.0,6,161.714405,2,capture
1.0,6,161.724004,2,capture
1.0,12,161.743102,2,capture
1.0,16,161.768527,2,capture
1.0,9,161.782951,2,capture
1.0,8,161.795764,2,capture
1.0,7,161.806908,2,capture
1.0,7,161.818046,2,capture
1.0,13,161.838609,2,capture
1.0,6,161.848192,2,capture
1.0,7,161.859381,2,capture
1.0,6,161.869015,2,capture
1.0,10,161.884962,2,capture
1.0,9,161.899298,2,capture
1.0,6,161.908857,2,capture
1.0,8,161.921585,2,capture
1.0,10,161.937388,2,capture
1.0,9,161.951678,2,capture
1.0,6,161.961277,2,capture
1.0,11,161.978821,2,capture
1.0,12,161.997966,2,capture
1.0,7,162.009125,2,capture
1.0,11,162.026626,2,capture
1.0,7,162.037768,2,capture
1.0,13,162.058552,2,capture
1.0,9,162.072918,2,capture
1.0,9,162.087249,2,capture
1.0,8,162.100042,2,capture
1.0,8,162.112774,2,capture
1.0,7,162.123941,2,capture
1.0,14,162.146215,2,capture
1.0,8,162.158937,2,capture
1.0,7,162.170125,2,capture
1.0,6,162.179684,2,capture
1.0,7,162.190815,2,capture
1.0,13,162.211436,2,capture
1.0,9,162.225714,2,capture
1.0,12,162.244888,2,capture
1.0,13,162.265619,2,capture
1.0,11,162.283072,2,capture
1.0,7,162.294275,2,capture
1.0,8,162.307078,2,capture
1.0,7,162.318299,2,capture
1.0,7,162.329454,2,capture
1.0,9,162.343758,2,capture
1.0,10,162.359614,2,capture
1.0,10,162.37556,2,capture
1.0,10,162.391437,2,capture
1.0,7,162.402662,2,capture
1.0,13,162.423398,2,capture
1.0,6,162.433002,2,capture
1.0,11,162.450745,2,capture
1.0,9,162.465222,2,capture
1.0,10,162.481063,2,capture
1.0,7,162.492224,2,capture
1.0,13,162.512876,2,capture
1.0,14,162.535252,2,capture
1.0,7,162.546382,2,capture
1.0,11,162.564031,2,capture
1.0,10,162.580284,2,capture
1.0,7,162.591466,2,capture
1.0,6,162.601123,2,capture
1.0,15,162.625217,2,capture
1.0,7,162.636397,2,capture
1.0,9,162.650771,2,capture
1.0,7,162.661952,2,capture
1.0,8,162.674814,2,capture
1.0,8,162.687895,2,capture
1.0,6,162.697594,2,capture
1.0,11,162.715391,2,capture
1.0,7,162.726632,2,capture
1.0,7,162.737832,2,capture
1.0,13,162.758661,2,capture
